type,fileName,start,end,status,method,host,path,query,response,json,fileId,jobId,jobStatus
UPLOAD,,2022-03-17T12:52:10.317+02:00,2022-03-17T12:52:10.538+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312da370000e1034c055c,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_395dd4bc-9829-4eba-ae23-f94b0d218c75&x-amz-meta-file-name=IMG_0044.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105210Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=104dcbceb24906eecf354d5f6bb6cf8df46231a77017a9403b0041dd73539f4a,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623312da370000e1034c055c,,
UPLOAD,,2022-03-17T12:52:10.317+02:00,2022-03-17T12:52:10.587+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312da3700008d8cb45536,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_2a070feb-eb42-4946-88c8-12779c63f9e3&x-amz-meta-file-name=IMG_0043.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105210Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=afe27109aba9c832cade46cd2f43b65e4e88e240472d7e948434c478110ab2f5,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623312da3700008d8cb45536,,
UPLOAD,,2022-03-17T12:52:10.317+02:00,2022-03-17T12:52:10.932+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312da370000e1034c055b,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_e04b7900-1c1d-480f-b22c-0ad69519ecb6&x-amz-meta-file-name=IMG_0042.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105210Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=4a4c07e064501e4dd8663b1ab1fef54bb267fcf9feed125e71f9af9f66f6f84c,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623312da370000e1034c055b,,
JOB_TRACKING,,2022-03-17T12:52:10.542+02:00,2022-03-17T12:52:10.746+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ea1d8c69-901b-49d0-9119-cc39bc7f2ac3,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ea1d8c69-901b-49d0-9119-cc39bc7f2ac3"",""status"":""JobInProgress"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0037.JPG"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a""}}",,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ea1d8c69-901b-49d0-9119-cc39bc7f2ac3,JobInProgress
GET_URL,IMG_0045.JPG,2022-03-17T12:52:10.544+02:00,2022-03-17T12:52:10.887+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0045.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312da3700008d8cb45537"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_013341b9-288a-41e5-b004-df9bdd1a7c9a"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312da3700008d8cb45537?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_013341b9-288a-41e5-b004-df9bdd1a7c9a&x-amz-meta-file-name=IMG_0045.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105210Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=290d7d50e06332da003cdfdb0333a2ba1f1e16cb07a1e9f77a78efb5f4e5e663"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312da3700008d8cb45537,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_013341b9-288a-41e5-b004-df9bdd1a7c9a,
UPLOAD,,2022-03-17T12:52:10.899+02:00,2022-03-17T12:52:11.143+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312da3700008d8cb45537,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_013341b9-288a-41e5-b004-df9bdd1a7c9a&x-amz-meta-file-name=IMG_0045.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105210Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=290d7d50e06332da003cdfdb0333a2ba1f1e16cb07a1e9f77a78efb5f4e5e663,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623312da3700008d8cb45537,,
JOB_TRACKING,,2022-03-17T12:52:12.014+02:00,2022-03-17T12:52:12.221+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_8bea5036-44cb-4fee-9277-02d4055b4920,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_8bea5036-44cb-4fee-9277-02d4055b4920"",""status"":""JobNotStarted"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0036.JPG"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a""}}",,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_8bea5036-44cb-4fee-9277-02d4055b4920,JobNotStarted
JOB_TRACKING,,2022-03-17T12:52:12.928+02:00,2022-03-17T12:52:13.133+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_f819b1e4-3b3d-4952-b75f-3b0dd5053e56,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_f819b1e4-3b3d-4952-b75f-3b0dd5053e56"",""status"":""JobInProgress"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0038.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0038.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312d63700008d8cb45534""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312d63700008d8cb45534,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_f819b1e4-3b3d-4952-b75f-3b0dd5053e56,JobInProgress
JOB_TRACKING,,2022-03-17T12:52:12.929+02:00,2022-03-17T12:52:13.133+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_cfba99b6-33a7-4008-b5d4-6df75aa09ef6,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_cfba99b6-33a7-4008-b5d4-6df75aa09ef6"",""status"":""JobInProgress"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0039.JPG"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a""}}",,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_cfba99b6-33a7-4008-b5d4-6df75aa09ef6,JobInProgress
JOB_TRACKING,,2022-03-17T12:52:12.931+02:00,2022-03-17T12:52:13.138+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ad9ef6df-e3d4-4a22-b535-459ab72cb52c,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ad9ef6df-e3d4-4a22-b535-459ab72cb52c"",""status"":""JobInProgress"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0040.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0040.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312d7370000e1034c0559""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312d7370000e1034c0559,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ad9ef6df-e3d4-4a22-b535-459ab72cb52c,JobInProgress
JOB_TRACKING,,2022-03-17T12:52:13.690+02:00,2022-03-17T12:52:13.897+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_95db046c-49a1-4a4f-875a-02409d43c665,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_95db046c-49a1-4a4f-875a-02409d43c665"",""status"":""JobDone"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0030.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0030.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312cd3700008d8cb4552f""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312cd3700008d8cb4552f,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_95db046c-49a1-4a4f-875a-02409d43c665,JobDone
JOB_TRACKING,,2022-03-17T12:52:16.152+02:00,2022-03-17T12:52:16.358+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_6645de02-f58c-4189-8f1f-953f3031b0dd,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_6645de02-f58c-4189-8f1f-953f3031b0dd"",""status"":""JobDone"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0035.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0035.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312d4370000e1034c0557""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312d4370000e1034c0557,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_6645de02-f58c-4189-8f1f-953f3031b0dd,JobDone
JOB_TRACKING,,2022-03-17T12:52:17.003+02:00,2022-03-17T12:52:17.215+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ea1d8c69-901b-49d0-9119-cc39bc7f2ac3,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ea1d8c69-901b-49d0-9119-cc39bc7f2ac3"",""status"":""JobDone"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0037.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0037.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312d6370000e1034c0558""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312d6370000e1034c0558,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ea1d8c69-901b-49d0-9119-cc39bc7f2ac3,JobDone
JOB_TRACKING,,2022-03-17T12:52:17.005+02:00,2022-03-17T12:52:17.210+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ac2ea001-fe30-4e36-8bd6-ae833aa76f0c,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ac2ea001-fe30-4e36-8bd6-ae833aa76f0c"",""status"":""JobInProgress"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0041.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0041.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312d83700008d8cb45535""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312d83700008d8cb45535,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ac2ea001-fe30-4e36-8bd6-ae833aa76f0c,JobInProgress
GET_URL,IMG_0046.JPG,2022-03-17T12:52:17.220+02:00,2022-03-17T12:52:17.567+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0046.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312e13700008d8cb45538"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_9d71c37a-1193-4083-9af3-b0425d0e83f5"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312e13700008d8cb45538?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_9d71c37a-1193-4083-9af3-b0425d0e83f5&x-amz-meta-file-name=IMG_0046.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105217Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=500dd341be380da184b4b820cc53a9cebfa5079004fdaf589790c4ba245e37f9"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312e13700008d8cb45538,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_9d71c37a-1193-4083-9af3-b0425d0e83f5,
GET_URL,IMG_0047.JPG,2022-03-17T12:52:17.222+02:00,2022-03-17T12:52:17.564+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0047.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312e1370000e1034c055d"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_52dc71fc-897b-4379-9178-3a65482e7fdd"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312e1370000e1034c055d?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_52dc71fc-897b-4379-9178-3a65482e7fdd&x-amz-meta-file-name=IMG_0047.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105217Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=2c9d988a45875c3b085cb081678fcefa0467dd01f73137c12a3d78dcc4276fd1"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312e1370000e1034c055d,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_52dc71fc-897b-4379-9178-3a65482e7fdd,
GET_URL,IMG_0048.JPG,2022-03-17T12:52:17.224+02:00,2022-03-17T12:52:17.579+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0048.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312e13700008d8cb45539"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_9468b866-5eb1-4819-bbd6-c6cf73136d3c"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312e13700008d8cb45539?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_9468b866-5eb1-4819-bbd6-c6cf73136d3c&x-amz-meta-file-name=IMG_0048.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105217Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=9ce45db869437b804fb35cd10a80abe941d4cb0e8a56226ac7f0e623607fe922"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312e13700008d8cb45539,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_9468b866-5eb1-4819-bbd6-c6cf73136d3c,
UPLOAD,,2022-03-17T12:52:17.603+02:00,2022-03-17T12:52:17.619+02:00,EXCEPTION,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312e13700008d8cb45538,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_9d71c37a-1193-4083-9af3-b0425d0e83f5&x-amz-meta-file-name=IMG_0046.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105217Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=500dd341be380da184b4b820cc53a9cebfa5079004fdaf589790c4ba245e37f9,,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623312e13700008d8cb45538,,
UPLOAD,,2022-03-17T12:52:17.606+02:00,2022-03-17T12:52:17.623+02:00,EXCEPTION,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312e13700008d8cb45539,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_9468b866-5eb1-4819-bbd6-c6cf73136d3c&x-amz-meta-file-name=IMG_0048.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105217Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=9ce45db869437b804fb35cd10a80abe941d4cb0e8a56226ac7f0e623607fe922,,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623312e13700008d8cb45539,,
UPLOAD,,2022-03-17T12:52:17.610+02:00,2022-03-17T12:52:18.076+02:00,EXCEPTION,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312e1370000e1034c055d,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_52dc71fc-897b-4379-9178-3a65482e7fdd&x-amz-meta-file-name=IMG_0047.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105217Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=2c9d988a45875c3b085cb081678fcefa0467dd01f73137c12a3d78dcc4276fd1,,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623312e1370000e1034c055d,,
GET_URL,IMG_0049.JPG,2022-03-17T12:52:17.632+02:00,2022-03-17T12:52:18.074+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0049.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312e1370000e1034c055e"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_5cf3a1f6-fbc5-4b35-adbf-894b9978fcf7"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312e1370000e1034c055e?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_5cf3a1f6-fbc5-4b35-adbf-894b9978fcf7&x-amz-meta-file-name=IMG_0049.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105218Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=3420da8315f6b11bcd6fd2c31bc6337d0b77edc6ee9ddf929bf17ad049d921b9"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312e1370000e1034c055e,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_5cf3a1f6-fbc5-4b35-adbf-894b9978fcf7,
